category,year,quantity_name,average_trade_usd
71_pearls_precious_stones_metals_coins_etc,2001,Weight in carats,8355873.125
71_pearls_precious_stones_metals_coins_etc,2001,Weight in kilograms,17446997.14814815
71_pearls_precious_stones_metals_coins_etc,2002,No Quantity,11718.0
71_pearls_precious_stones_metals_coins_etc,2002,Weight in carats,10337137.375
71_pearls_precious_stones_metals_coins_etc,2002,Weight in kilograms,16067863.21875
71_pearls_precious_stones_metals_coins_etc,2003,No Quantity,302.5
71_pearls_precious_stones_metals_coins_etc,2003,Weight in carats,9073783.857142856
71_pearls_precious_stones_metals_coins_etc,2003,Weight in kilograms,17033722.566666666
71_pearls_precious_stones_metals_coins_etc,2004,Weight in carats,11130137.857142856
71_pearls_precious_stones_metals_coins_etc,2004,Weight in kilograms,19904622.612903226
71_pearls_precious_stones_metals_coins_etc,2005,No Quantity,3845.0
71_pearls_precious_stones_metals_coins_etc,2005,Weight in carats,10444808.857142856
71_pearls_precious_stones_metals_coins_etc,2005,Weight in kilograms,23041850.129032258
71_pearls_precious_stones_metals_coins_etc,2006,Weight in carats,9995770.142857144
71_pearls_precious_stones_metals_coins_etc,2006,Weight in kilograms,34832598.48275862
71_pearls_precious_stones_metals_coins_etc,2007,No Quantity,13445.5
71_pearls_precious_stones_metals_coins_etc,2007,Weight in carats,13255543.57142857
71_pearls_precious_stones_metals_coins_etc,2007,Weight in kilograms,42595948.96296296
71_pearls_precious_stones_metals_coins_etc,2008,No Quantity,3071.6666666666665
71_pearls_precious_stones_metals_coins_etc,2008,Weight in carats,12699459.333333334
71_pearls_precious_stones_metals_coins_etc,2008,Weight in kilograms,45883408.65625
71_pearls_precious_stones_metals_coins_etc,2009,No Quantity,3474.5
71_pearls_precious_stones_metals_coins_etc,2009,Weight in carats,9903917.42857143
71_pearls_precious_stones_metals_coins_etc,2009,Weight in kilograms,53780838.09677419
71_pearls_precious_stones_metals_coins_etc,2010,No Quantity,28585.5
71_pearls_precious_stones_metals_coins_etc,2010,Weight in carats,13208855.0
71_pearls_precious_stones_metals_coins_etc,2010,Weight in kilograms,81122548.48148148
71_pearls_precious_stones_metals_coins_etc,2011,No Quantity,56535.0
71_pearls_precious_stones_metals_coins_etc,2011,Weight in carats,18891659.5
71_pearls_precious_stones_metals_coins_etc,2011,Weight in kilograms,91846590.25806452
71_pearls_precious_stones_metals_coins_etc,2012,No Quantity,14367515.0
71_pearls_precious_stones_metals_coins_etc,2012,Weight in kilograms,94660372.84848484
71_pearls_precious_stones_metals_coins_etc,2013,No Quantity,22238599.0
71_pearls_precious_stones_metals_coins_etc,2013,Weight in kilograms,105186839.10344827
71_pearls_precious_stones_metals_coins_etc,2014,No Quantity,20626569.285714287
71_pearls_precious_stones_metals_coins_etc,2014,Weight in kilograms,86121152.22580644
71_pearls_precious_stones_metals_coins_etc,2015,No Quantity,16833166.625
71_pearls_precious_stones_metals_coins_etc,2015,Weight in kilograms,72587875.97222222
71_pearls_precious_stones_metals_coins_etc,2016,No Quantity,15710273.1
71_pearls_precious_stones_metals_coins_etc,2016,Weight in kilograms,100582610.0
72_iron_and_steel,1989,No Quantity,330.0
72_iron_and_steel,1989,Weight in kilograms,25323107.67878788
72_iron_and_steel,1990,No Quantity,507.0
72_iron_and_steel,1990,Weight in kilograms,21327665.222929936
72_iron_and_steel,1991,Weight in kilograms,23622535.17177914
72_iron_and_steel,1992,No Quantity,5.5
72_iron_and_steel,1992,Weight in kilograms,23332962.35329341
72_iron_and_steel,1993,No Quantity,217.0
72_iron_and_steel,1993,Weight in kilograms,24005629.012048192
72_iron_and_steel,1994,Weight in kilograms,22848133.70588235
72_iron_and_steel,1995,Weight in kilograms,23910678.105882354
72_iron_and_steel,1996,Weight in kilograms,23592580.502994012
72_iron_and_steel,1997,Weight in kilograms,25948467.920289855
72_iron_and_steel,1998,No Quantity,200.5
72_iron_and_steel,1998,Weight in kilograms,24869808.656934306
72_iron_and_steel,1999,Weight in kilograms,20453850.818181816
72_iron_and_steel,2000,No Quantity,9813233.0
72_iron_and_steel,2000,Weight in kilograms,24398409.885714285
72_iron_and_steel,2001,No Quantity,6882701.5
72_iron_and_steel,2001,Weight in kilograms,20528808.891304348
72_iron_and_steel,2002,No Quantity,8853384.0
72_iron_and_steel,2002,Weight in kilograms,24763791.129496403
72_iron_and_steel,2003,No Quantity,9095534.666666666
72_iron_and_steel,2003,Weight in kilograms,33390687.114285715
72_iron_and_steel,2004,No Quantity,14787734.666666666
72_iron_and_steel,2004,Weight in kilograms,46287886.833333336
72_iron_and_steel,2005,No Quantity,19758521.666666668
72_iron_and_steel,2005,Weight in kilograms,57750838.70748299
72_iron_and_steel,2006,No Quantity,13905713.0
72_iron_and_steel,2006,Weight in kilograms,60451413.62068965
72_iron_and_steel,2007,Weight in kilograms,65304115.15753425
72_iron_and_steel,2008,Weight in kilograms,88592459.31034483
72_iron_and_steel,2009,No Quantity,421.0
72_iron_and_steel,2009,Weight in kilograms,45123066.89932886
72_iron_and_steel,2010,Weight in kilograms,56295321.38255034
72_iron_and_steel,2011,No Quantity,2749.0
72_iron_and_steel,2011,Weight in kilograms,80630107.26174496
72_iron_and_steel,2012,Weight in kilograms,72371920.17567568
72_iron_and_steel,2013,Weight in kilograms,56189826.0
72_iron_and_steel,2014,No Quantity,2140.0
72_iron_and_steel,2014,Weight in kilograms,64898835.48648649
72_iron_and_steel,2015,Weight in kilograms,60317687.75
72_iron_and_steel,2016,Weight in kilograms,52966526.18791946
73_articles_of_iron_or_steel,1989,Weight in kilograms,3640439.0
73_articles_of_iron_or_steel,1990,No Quantity,910.0
73_articles_of_iron_or_steel,1990,Weight in kilograms,3744655.5094339624
73_articles_of_iron_or_steel,1991,Weight in kilograms,4056615.156521739
73_articles_of_iron_or_steel,1992,Weight in kilograms,4411052.47368421
73_articles_of_iron_or_steel,1993,Weight in kilograms,4800105.439655173
73_articles_of_iron_or_steel,1994,Weight in kilograms,5208105.931034483
73_articles_of_iron_or_steel,1995,Weight in kilograms,5240485.692307692
73_articles_of_iron_or_steel,1996,Weight in kilograms,5508672.194690266
73_articles_of_iron_or_steel,1997,Weight in kilograms,6249691.3539823005
73_articles_of_iron_or_steel,1998,No Quantity,141.0
73_articles_of_iron_or_steel,1998,Weight in kilograms,5974755.834862385
73_articles_of_iron_or_steel,1999,No Quantity,363.0
73_articles_of_iron_or_steel,1999,Weight in kilograms,4665845.605263158
73_articles_of_iron_or_steel,2000,Number of items,12929640.8
73_articles_of_iron_or_steel,2000,Weight in kilograms,4623358.585585586
73_articles_of_iron_or_steel,2001,Number of items,13625895.2
73_articles_of_iron_or_steel,2001,Weight in kilograms,5426489.6
73_articles_of_iron_or_steel,2002,Number of items,8769254.0
73_articles_of_iron_or_steel,2002,Weight in kilograms,6298600.7
73_articles_of_iron_or_steel,2003,Number of items,14183369.6
73_articles_of_iron_or_steel,2003,Weight in kilograms,5891270.614678899
73_articles_of_iron_or_steel,2004,Number of items,20334741.8
73_articles_of_iron_or_steel,2004,Weight in kilograms,8371668.527272727
73_articles_of_iron_or_steel,2005,Number of items,19355377.0
73_articles_of_iron_or_steel,2005,Weight in kilograms,10261014.054545455
73_articles_of_iron_or_steel,2006,Number of items,20505396.333333332
73_articles_of_iron_or_steel,2006,Weight in kilograms,12326515.572727272
73_articles_of_iron_or_steel,2007,Number of items,26167383.8
73_articles_of_iron_or_steel,2007,Weight in kilograms,13077545.154545454
73_articles_of_iron_or_steel,2008,Number of items,21951103.166666668
73_articles_of_iron_or_steel,2008,Weight in kilograms,19080560.90825688
73_articles_of_iron_or_steel,2009,Number of items,13176530.333333334
73_articles_of_iron_or_steel,2009,Weight in kilograms,15346140.76146789
73_articles_of_iron_or_steel,2010,Number of items,13344978.6
73_articles_of_iron_or_steel,2010,Weight in kilograms,13467036.40186916
73_articles_of_iron_or_steel,2011,Number of items,13100462.0
73_articles_of_iron_or_steel,2011,Weight in kilograms,15267715.091743119
73_articles_of_iron_or_steel,2012,Number of items,12472227.4
73_articles_of_iron_or_steel,2012,Weight in kilograms,16097818.555555556
73_articles_of_iron_or_steel,2013,Number of items,10112494.2
73_articles_of_iron_or_steel,2013,Weight in kilograms,16224960.841121495
73_articles_of_iron_or_steel,2014,Number of items,6726727.833333333
73_articles_of_iron_or_steel,2014,Weight in kilograms,20133980.853211008
73_articles_of_iron_or_steel,2015,No Quantity,80233.0
73_articles_of_iron_or_steel,2015,Number of items,5219950.0
73_articles_of_iron_or_steel,2015,Weight in kilograms,15819313.50925926
73_articles_of_iron_or_steel,2016,Number of items,4388477.666666667
73_articles_of_iron_or_steel,2016,Weight in kilograms,11434802.666666666
74_copper_and_articles_thereof,1989,Weight in kilograms,3272040.5531914895
74_copper_and_articles_thereof,1990,No Quantity,39.5
74_copper_and_articles_thereof,1990,Weight in kilograms,3571431.8723404254
74_copper_and_articles_thereof,1991,No Quantity,11.0
74_copper_and_articles_thereof,1991,Weight in kilograms,4404166.58
74_copper_and_articles_thereof,1992,Weight in kilograms,5312473.3125
74_copper_and_articles_thereof,1993,Weight in kilograms,4273088.653061224
74_copper_and_articles_thereof,1994,Weight in kilograms,3254709.3673469387
74_copper_and_articles_thereof,1995,Weight in kilograms,4607890.12
74_copper_and_articles_thereof,1996,No Quantity,74.0
74_copper_and_articles_thereof,1996,Weight in kilograms,3513556.8085106383
74_copper_and_articles_thereof,1997,Weight in kilograms,3705411.163265306
74_copper_and_articles_thereof,1998,Weight in kilograms,1905236.9361702127
74_copper_and_articles_thereof,1999,No Quantity,431.0
74_copper_and_articles_thereof,1999,Weight in kilograms,2656886.5208333335
74_copper_and_articles_thereof,2000,Weight in kilograms,2806691.285714286
74_copper_and_articles_thereof,2001,Weight in kilograms,2393659.5306122447
74_copper_and_articles_thereof,2002,Weight in kilograms,3393618.6274509802
74_copper_and_articles_thereof,2003,Weight in kilograms,2949632.529411765
74_copper_and_articles_thereof,2004,Weight in kilograms,5700549.1632653065
74_copper_and_articles_thereof,2005,Weight in kilograms,8504467.26
74_copper_and_articles_thereof,2006,Weight in kilograms,17650393.327272728
74_copper_and_articles_thereof,2007,No Quantity,1.0
74_copper_and_articles_thereof,2007,Weight in kilograms,22802907.347826086
74_copper_and_articles_thereof,2008,Weight in kilograms,21376103.574468084
74_copper_and_articles_thereof,2009,Weight in kilograms,13026924.456521738
74_copper_and_articles_thereof,2010,Weight in kilograms,14185543.042553192
74_copper_and_articles_thereof,2011,Weight in kilograms,19882616.127659574
74_copper_and_articles_thereof,2012,Weight in kilograms,15425806.173913043
74_copper_and_articles_thereof,2013,Weight in kilograms,21728870.5625
74_copper_and_articles_thereof,2014,Weight in kilograms,15324050.653061224
74_copper_and_articles_thereof,2015,Weight in kilograms,22429846.36170213
74_copper_and_articles_thereof,2016,No Quantity,5.0
74_copper_and_articles_thereof,2016,Weight in kilograms,18961285.229166668
75_nickel_and_articles_thereof,1989,Weight in kilograms,815175.7
75_nickel_and_articles_thereof,1990,Weight in kilograms,1541520.5454545454
75_nickel_and_articles_thereof,1991,Weight in kilograms,2232755.5
75_nickel_and_articles_thereof,1992,Weight in kilograms,2177631.8333333335
75_nickel_and_articles_thereof,1993,Weight in kilograms,3021670.9
75_nickel_and_articles_thereof,1994,No Quantity,2.0
75_nickel_and_articles_thereof,1994,Weight in kilograms,3787987.0
75_nickel_and_articles_thereof,1995,Weight in kilograms,4512589.444444444
75_nickel_and_articles_thereof,1996,Weight in kilograms,5124267.555555556
75_nickel_and_articles_thereof,1997,No Quantity,17.0
75_nickel_and_articles_thereof,1997,Weight in kilograms,4863305.444444444
75_nickel_and_articles_thereof,1998,Weight in kilograms,5794184.888888889
75_nickel_and_articles_thereof,1999,Weight in kilograms,10452286.454545455
75_nickel_and_articles_thereof,2000,Weight in kilograms,13478476.0
75_nickel_and_articles_thereof,2001,Weight in kilograms,9836763.272727273
75_nickel_and_articles_thereof,2002,Weight in kilograms,10744896.0
75_nickel_and_articles_thereof,2003,Weight in kilograms,10609053.615384616
75_nickel_and_articles_thereof,2004,Weight in kilograms,20303066.75
75_nickel_and_articles_thereof,2005,Weight in kilograms,16997507.466666665
75_nickel_and_articles_thereof,2006,Weight in kilograms,23008765.214285713
75_nickel_and_articles_thereof,2007,Weight in kilograms,43875123.84615385
75_nickel_and_articles_thereof,2008,Weight in kilograms,27060499.769230768
75_nickel_and_articles_thereof,2009,Weight in kilograms,16975694.0
75_nickel_and_articles_thereof,2010,Weight in kilograms,33144583.846153848
75_nickel_and_articles_thereof,2011,Weight in kilograms,46281888.07692308
75_nickel_and_articles_thereof,2012,Weight in kilograms,36736232.92307692
75_nickel_and_articles_thereof,2013,Weight in kilograms,37388728.75
75_nickel_and_articles_thereof,2014,Weight in kilograms,23494197.0
75_nickel_and_articles_thereof,2015,Weight in kilograms,19632536.46153846
75_nickel_and_articles_thereof,2016,Weight in kilograms,7248897.538461538
76_aluminium_and_articles_thereof,1989,Weight in kilograms,33409683.848484848
76_aluminium_and_articles_thereof,1990,Weight in kilograms,34554843.258064516
76_aluminium_and_articles_thereof,1991,Weight in kilograms,34751099.15151515
76_aluminium_and_articles_thereof,1992,Weight in kilograms,34113858.73529412
76_aluminium_and_articles_thereof,1993,Weight in kilograms,32783387.79411765
76_aluminium_and_articles_thereof,1994,Weight in kilograms,37575798.09090909
76_aluminium_and_articles_thereof,1995,Weight in kilograms,44508459.11764706
76_aluminium_and_articles_thereof,1996,Weight in kilograms,39514190.294117644
76_aluminium_and_articles_thereof,1997,Weight in kilograms,40595357.76470588
76_aluminium_and_articles_thereof,1998,Weight in kilograms,33453324.352941178
76_aluminium_and_articles_thereof,1999,Weight in kilograms,37259039.76470588
76_aluminium_and_articles_thereof,2000,Weight in kilograms,43793111.5882353
76_aluminium_and_articles_thereof,2001,Weight in kilograms,34301462.76470588
76_aluminium_and_articles_thereof,2002,Weight in kilograms,37172535.64705882
76_aluminium_and_articles_thereof,2003,Weight in kilograms,44207911.323529415
76_aluminium_and_articles_thereof,2004,Weight in kilograms,54977921.0
76_aluminium_and_articles_thereof,2005,Weight in kilograms,57012029.294117644
76_aluminium_and_articles_thereof,2006,Weight in kilograms,82016296.05882353
76_aluminium_and_articles_thereof,2007,Weight in kilograms,88676837.79411764
76_aluminium_and_articles_thereof,2008,Weight in kilograms,81536099.02941176
76_aluminium_and_articles_thereof,2009,Weight in kilograms,49613192.0
76_aluminium_and_articles_thereof,2010,Weight in kilograms,51950267.676470585
76_aluminium_and_articles_thereof,2011,Weight in kilograms,53296619.45454545
76_aluminium_and_articles_thereof,2012,Weight in kilograms,43641288.26470588
76_aluminium_and_articles_thereof,2013,Weight in kilograms,36807608.941176474
76_aluminium_and_articles_thereof,2014,Weight in kilograms,34772317.02941176
76_aluminium_and_articles_thereof,2015,Weight in kilograms,30984538.647058822
76_aluminium_and_articles_thereof,2016,Weight in kilograms,29122941.411764707
78_lead_and_articles_thereof,1989,Weight in kilograms,861205.6
78_lead_and_articles_thereof,1990,Weight in kilograms,650715.5714285715
78_lead_and_articles_thereof,1991,Weight in kilograms,227964.14285714287
78_lead_and_articles_thereof,1992,Weight in kilograms,196150.0
78_lead_and_articles_thereof,1993,Weight in kilograms,155675.5
78_lead_and_articles_thereof,1994,Weight in kilograms,31449.333333333332
78_lead_and_articles_thereof,1995,Weight in kilograms,301172.1666666667
78_lead_and_articles_thereof,1996,Weight in kilograms,95556.2
78_lead_and_articles_thereof,1997,Weight in kilograms,67595.25
78_lead_and_articles_thereof,1998,Weight in kilograms,100629.625
78_lead_and_articles_thereof,1999,Weight in kilograms,98235.25
78_lead_and_articles_thereof,2000,Weight in kilograms,117054.25
78_lead_and_articles_thereof,2001,Weight in kilograms,109453.6
78_lead_and_articles_thereof,2002,Weight in kilograms,100650.0
78_lead_and_articles_thereof,2003,Weight in kilograms,63328.2
78_lead_and_articles_thereof,2004,Weight in kilograms,239120.25
78_lead_and_articles_thereof,2005,Weight in kilograms,177974.4
78_lead_and_articles_thereof,2006,Weight in kilograms,109033.0
78_lead_and_articles_thereof,2007,Weight in kilograms,641263.7142857143
78_lead_and_articles_thereof,2008,Weight in kilograms,293558.0
78_lead_and_articles_thereof,2009,Weight in kilograms,128971.2
78_lead_and_articles_thereof,2010,Weight in kilograms,337174.5
78_lead_and_articles_thereof,2011,Weight in kilograms,430607.2
78_lead_and_articles_thereof,2012,Weight in kilograms,522839.8333333333
78_lead_and_articles_thereof,2013,Weight in kilograms,460784.6
78_lead_and_articles_thereof,2014,Weight in kilograms,313525.0
78_lead_and_articles_thereof,2015,Weight in kilograms,543014.5
78_lead_and_articles_thereof,2016,Weight in kilograms,4350377.2
79_zinc_and_articles_thereof,1989,No Quantity,5.0
79_zinc_and_articles_thereof,1989,Weight in kilograms,5251370.857142857
79_zinc_and_articles_thereof,1990,Weight in kilograms,8950008.833333334
79_zinc_and_articles_thereof,1991,Weight in kilograms,8041590.571428572
79_zinc_and_articles_thereof,1992,Weight in kilograms,11845636.125
79_zinc_and_articles_thereof,1993,Weight in kilograms,9814491.714285715
79_zinc_and_articles_thereof,1994,Weight in kilograms,8233907.571428572
79_zinc_and_articles_thereof,1995,Weight in kilograms,6031997.666666667
79_zinc_and_articles_thereof,1996,Weight in kilograms,5249582.1
79_zinc_and_articles_thereof,1997,Weight in kilograms,3695937.5555555555
79_zinc_and_articles_thereof,1998,Weight in kilograms,1901700.4444444445
79_zinc_and_articles_thereof,1999,No Quantity,6.0
79_zinc_and_articles_thereof,1999,Weight in kilograms,3620844.5
79_zinc_and_articles_thereof,2000,Weight in kilograms,3613658.875
79_zinc_and_articles_thereof,2001,Weight in kilograms,2514099.4444444445
79_zinc_and_articles_thereof,2002,Weight in kilograms,7902733.333333333
79_zinc_and_articles_thereof,2003,Weight in kilograms,7022272.5
79_zinc_and_articles_thereof,2004,Weight in kilograms,6958400.555555556
79_zinc_and_articles_thereof,2005,Weight in kilograms,12149735.875
79_zinc_and_articles_thereof,2006,Weight in kilograms,26997640.125
79_zinc_and_articles_thereof,2007,Weight in kilograms,17950798.555555556
79_zinc_and_articles_thereof,2008,Weight in kilograms,11399397.375
79_zinc_and_articles_thereof,2009,Weight in kilograms,12421234.625
79_zinc_and_articles_thereof,2010,Weight in kilograms,15864178.222222222
79_zinc_and_articles_thereof,2011,Weight in kilograms,22922631.25
79_zinc_and_articles_thereof,2012,Weight in kilograms,12468028.222222222
79_zinc_and_articles_thereof,2013,Weight in kilograms,6180197.111111111
79_zinc_and_articles_thereof,2014,Weight in kilograms,5931261.111111111
79_zinc_and_articles_thereof,2015,Weight in kilograms,14322986.875
79_zinc_and_articles_thereof,2016,Weight in kilograms,19770515.75
80_tin_and_articles_thereof,1989,Weight in kilograms,47291700.166666664
80_tin_and_articles_thereof,1990,Weight in kilograms,43639414.25
80_tin_and_articles_thereof,1991,Weight in kilograms,17469502.0
80_tin_and_articles_thereof,1992,Weight in kilograms,17526907.42857143
80_tin_and_articles_thereof,1993,Weight in kilograms,18600714.0
80_tin_and_articles_thereof,1994,Weight in kilograms,15201988.166666666
80_tin_and_articles_thereof,1995,Weight in kilograms,9715987.666666666
80_tin_and_articles_thereof,1996,Weight in kilograms,9788248.142857144
80_tin_and_articles_thereof,1997,Weight in kilograms,13090623.8
80_tin_and_articles_thereof,1998,Weight in kilograms,8983846.5
80_tin_and_articles_thereof,1999,Weight in kilograms,5284574.166666667
80_tin_and_articles_thereof,2000,Weight in kilograms,5836464.166666667
80_tin_and_articles_thereof,2001,Weight in kilograms,4338862.5
80_tin_and_articles_thereof,2002,Weight in kilograms,3729634.6666666665
80_tin_and_articles_thereof,2003,Weight in kilograms,3491657.6
80_tin_and_articles_thereof,2004,Weight in kilograms,6675427.714285715
80_tin_and_articles_thereof,2005,Weight in kilograms,6060622.142857143
80_tin_and_articles_thereof,2006,Weight in kilograms,5935845.857142857
80_tin_and_articles_thereof,2007,Weight in kilograms,16586888.4
80_tin_and_articles_thereof,2008,Weight in kilograms,22327857.2
80_tin_and_articles_thereof,2009,Weight in kilograms,9762590.6
80_tin_and_articles_thereof,2010,Weight in kilograms,6396632.2
80_tin_and_articles_thereof,2011,Weight in kilograms,21036960.8
80_tin_and_articles_thereof,2012,Weight in kilograms,28714750.0
80_tin_and_articles_thereof,2013,Weight in kilograms,29474886.4
80_tin_and_articles_thereof,2014,Weight in kilograms,35653930.6
80_tin_and_articles_thereof,2015,Weight in kilograms,26335489.2
80_tin_and_articles_thereof,2016,Weight in kilograms,27568554.0
81_other_base_metals_cermets_articles_thereof,1989,Weight in kilograms,176075.66666666666
81_other_base_metals_cermets_articles_thereof,1990,Weight in kilograms,295957.64705882355
81_other_base_metals_cermets_articles_thereof,1991,No Quantity,216.0
81_other_base_metals_cermets_articles_thereof,1991,Weight in kilograms,637468.8421052631
81_other_base_metals_cermets_articles_thereof,1992,Weight in kilograms,583414.8125
81_other_base_metals_cermets_articles_thereof,1993,Weight in kilograms,325317.0588235294
81_other_base_metals_cermets_articles_thereof,1994,Weight in kilograms,468819.04761904763
81_other_base_metals_cermets_articles_thereof,1995,No Quantity,375.0
81_other_base_metals_cermets_articles_thereof,1995,Weight in kilograms,1218489.3076923077
81_other_base_metals_cermets_articles_thereof,1996,No Quantity,472.0
81_other_base_metals_cermets_articles_thereof,1996,Weight in kilograms,1146336.3684210526
81_other_base_metals_cermets_articles_thereof,1997,No Quantity,851.0
81_other_base_metals_cermets_articles_thereof,1997,Weight in kilograms,1594204.0
81_other_base_metals_cermets_articles_thereof,1998,Weight in kilograms,1488920.611111111
81_other_base_metals_cermets_articles_thereof,1999,Weight in kilograms,1563977.1666666667
81_other_base_metals_cermets_articles_thereof,2000,Weight in kilograms,1675787.6315789474
81_other_base_metals_cermets_articles_thereof,2001,Weight in kilograms,1549056.5217391304
81_other_base_metals_cermets_articles_thereof,2002,Weight in kilograms,957678.6086956522
81_other_base_metals_cermets_articles_thereof,2003,Weight in kilograms,1511161.7
81_other_base_metals_cermets_articles_thereof,2004,No Quantity,2280.0
81_other_base_metals_cermets_articles_thereof,2004,Weight in kilograms,3656958.15
81_other_base_metals_cermets_articles_thereof,2005,Weight in kilograms,3795862.4285714286
81_other_base_metals_cermets_articles_thereof,2006,No Quantity,2869.0
81_other_base_metals_cermets_articles_thereof,2006,Weight in kilograms,3790110.523809524
81_other_base_metals_cermets_articles_thereof,2007,Weight in kilograms,4859066.652173913
81_other_base_metals_cermets_articles_thereof,2008,Weight in kilograms,5304176.954545454
81_other_base_metals_cermets_articles_thereof,2009,No Quantity,14.0
81_other_base_metals_cermets_articles_thereof,2009,Weight in kilograms,3028075.727272727
81_other_base_metals_cermets_articles_thereof,2010,Weight in kilograms,6097688.9
81_other_base_metals_cermets_articles_thereof,2011,Weight in kilograms,6737052.96
81_other_base_metals_cermets_articles_thereof,2012,Weight in kilograms,9190613.583333334
81_other_base_metals_cermets_articles_thereof,2013,Weight in kilograms,11666244.94736842
81_other_base_metals_cermets_articles_thereof,2014,Weight in kilograms,9763538.095238095
81_other_base_metals_cermets_articles_thereof,2015,Weight in kilograms,8150322.578947368
81_other_base_metals_cermets_articles_thereof,2016,Weight in kilograms,6202407.565217392
82_tools_implements_cutlery_etc_of_base_metal,1989,Weight in kilograms,1954315.2
82_tools_implements_cutlery_etc_of_base_metal,1990,No Quantity,23825.5
82_tools_implements_cutlery_etc_of_base_metal,1990,Weight in kilograms,2018450.1746031747
82_tools_implements_cutlery_etc_of_base_metal,1991,Weight in kilograms,2241887.953846154
82_tools_implements_cutlery_etc_of_base_metal,1992,Weight in kilograms,2650455.3076923075
82_tools_implements_cutlery_etc_of_base_metal,1993,Weight in kilograms,3062508.523076923
82_tools_implements_cutlery_etc_of_base_metal,1994,Weight in kilograms,3266953.5384615385
82_tools_implements_cutlery_etc_of_base_metal,1995,Weight in kilograms,3158388.892307692
82_tools_implements_cutlery_etc_of_base_metal,1996,Weight in kilograms,3003864.8615384614
82_tools_implements_cutlery_etc_of_base_metal,1997,Weight in kilograms,3748134.2461538464
82_tools_implements_cutlery_etc_of_base_metal,1998,Weight in kilograms,3450849.5076923077
82_tools_implements_cutlery_etc_of_base_metal,1999,Weight in kilograms,2923788.876923077
82_tools_implements_cutlery_etc_of_base_metal,2000,Number of items,8639883.166666666
82_tools_implements_cutlery_etc_of_base_metal,2000,Weight in kilograms,2328066.5423728814
82_tools_implements_cutlery_etc_of_base_metal,2001,Number of items,9690464.5
82_tools_implements_cutlery_etc_of_base_metal,2001,Weight in kilograms,2397819.745762712
82_tools_implements_cutlery_etc_of_base_metal,2002,Number of items,8615593.166666666
82_tools_implements_cutlery_etc_of_base_metal,2002,Weight in kilograms,2126265.372881356
82_tools_implements_cutlery_etc_of_base_metal,2003,Number of items,12623770.333333334
82_tools_implements_cutlery_etc_of_base_metal,2003,Weight in kilograms,2789765.186440678
82_tools_implements_cutlery_etc_of_base_metal,2004,Number of items,14785533.666666666
82_tools_implements_cutlery_etc_of_base_metal,2004,Weight in kilograms,3486351.559322034
82_tools_implements_cutlery_etc_of_base_metal,2005,Number of items,15190012.6
82_tools_implements_cutlery_etc_of_base_metal,2005,Weight in kilograms,5131581.233333333
82_tools_implements_cutlery_etc_of_base_metal,2006,Number of items,17952673.6
82_tools_implements_cutlery_etc_of_base_metal,2006,Weight in kilograms,4945301.533333333
82_tools_implements_cutlery_etc_of_base_metal,2007,Number of items,20206893.166666668
82_tools_implements_cutlery_etc_of_base_metal,2007,Weight in kilograms,5807953.0
82_tools_implements_cutlery_etc_of_base_metal,2008,Number of items,20979864.166666668
82_tools_implements_cutlery_etc_of_base_metal,2008,Weight in kilograms,6391432.796610169
82_tools_implements_cutlery_etc_of_base_metal,2009,Number of items,18742204.666666668
82_tools_implements_cutlery_etc_of_base_metal,2009,Weight in kilograms,4686961.305084745
82_tools_implements_cutlery_etc_of_base_metal,2010,Number of items,22572390.833333332
82_tools_implements_cutlery_etc_of_base_metal,2010,Weight in kilograms,5674642.864406779
82_tools_implements_cutlery_etc_of_base_metal,2011,Number of items,30534950.333333332
82_tools_implements_cutlery_etc_of_base_metal,2011,Weight in kilograms,6671420.610169492
82_tools_implements_cutlery_etc_of_base_metal,2012,Number of items,31523914.833333332
82_tools_implements_cutlery_etc_of_base_metal,2012,Weight in kilograms,6220341.105263158
82_tools_implements_cutlery_etc_of_base_metal,2013,Number of items,32473636.833333332
82_tools_implements_cutlery_etc_of_base_metal,2013,Weight in kilograms,5941671.578947368
82_tools_implements_cutlery_etc_of_base_metal,2014,Number of items,35410249.166666664
82_tools_implements_cutlery_etc_of_base_metal,2014,Weight in kilograms,6062573.7894736845
82_tools_implements_cutlery_etc_of_base_metal,2015,Number of items,24621558.333333332
82_tools_implements_cutlery_etc_of_base_metal,2015,Weight in kilograms,5294635.754385965
82_tools_implements_cutlery_etc_of_base_metal,2016,Number of items,19437359.166666668
82_tools_implements_cutlery_etc_of_base_metal,2016,Weight in kilograms,4804118.807017544
83_miscellaneous_articles_of_base_metal,1989,Weight in kilograms,667978.2777777778
83_miscellaneous_articles_of_base_metal,1990,Weight in kilograms,753215.8055555555
83_miscellaneous_articles_of_base_metal,1991,Weight in kilograms,858579.7777777778
83_miscellaneous_articles_of_base_metal,1992,Weight in kilograms,1164406.361111111
83_miscellaneous_articles_of_base_metal,1993,Weight in kilograms,1614321.2777777778
83_miscellaneous_articles_of_base_metal,1994,Weight in kilograms,1520274.5
83_miscellaneous_articles_of_base_metal,1995,Weight in kilograms,1799023.7777777778
83_miscellaneous_articles_of_base_metal,1996,Weight in kilograms,2118247.8055555555
83_miscellaneous_articles_of_base_metal,1997,Weight in kilograms,2370280.027777778
83_miscellaneous_articles_of_base_metal,1998,Weight in kilograms,1957071.3055555555
83_miscellaneous_articles_of_base_metal,1999,Weight in kilograms,1674842.638888889
